Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-10,0.059597609637607026,0.06066178709424647,0.058533432180967584,0.06012969836592674,13881600,0.0,0.0
1986-04-11,0.06066177985307118,0.06225865785837797,0.06066177985307118,0.06119386851787567,17222400,0.0,0.0
1986-04-14,0.06119388157928137,0.06225867114705555,0.06119388157928137,0.06172597035765648,12153600,0.0,0.0
1986-04-15,0.06172597035765648,0.06172597035765648,0.05959761524415604,0.06172597035765648,9302400,0.0,0.0
1986-04-16,0.06172598742363534,0.06438704406226284,0.06119389849814848,0.06385495513677597,31910400,0.0,0.0
1986-04-17,0.0638549051377653,0.0643869936466217,0.0638549051377653,0.0643869936466217,22003200,0.0,0.0
1986-04-18,0.06438703481606428,0.06438703481606428,0.061725978559573576,0.062258679419755936,21628800,0.0,0.0
1986-04-21,0.06225867941975594,0.06279076826883302,0.0606618008614194,0.062258679419755936,22924800,0.0,0.0
1986-04-22,0.06225865785837797,0.06225865785837797,0.061193868517875664,0.06119386851787567,15552000,0.0,0.0
1986-04-23,0.06119386807767461,0.061725956738651486,0.06066177941669773,0.06145991012454033,15609600,0.0,0.0
1986-04-24,0.061459890761203895,0.06864369971559789,0.06119384879815642,0.06757952272891998,62352000,0.0,0.0
1986-04-25,0.06811166199948147,0.07476338741939571,0.06811166199948147,0.07183689624071121,85795200,0.0,0.0
1986-04-28,0.07183685362676384,0.07290103077551123,0.07130415304160083,0.07236894220113754,28886400,0.0,0.0
1986-04-29,0.07236892700865653,0.07236892700865653,0.0697078726846365,0.07023996114730835,30326400,0.0,0.0
1986-04-30,0.07024001538074176,0.07077210425424788,0.06704748213970503,0.06864374876022339,30902400,0.0,0.0
1986-05-01,0.06864369971559789,0.06864369971559789,0.06651534574224208,0.06757952272891998,54345600,0.0,0.0
1986-05-02,0.06757952272891998,0.06864369971559789,0.06704743423558103,0.06757952272891998,20246400,0.0,0.0
1986-05-05,0.0675795430702486,0.0675795430702486,0.06704745441675186,0.06704745441675186,3254400,0.0,0.0
1986-05-06,0.06757952272891998,0.06864369971559789,0.06757952272891998,0.06757952272891998,9734400,0.0,0.0
1986-05-07,0.06757952272891998,0.06811161122225894,0.06651534574224208,0.06757952272891998,5155200,0.0,0.0
1986-05-08,0.06757955445204082,0.06811164319515228,0.06704746570892935,0.06811164319515228,3542400,0.0,0.0
1986-05-09,0.06811161122225894,0.06811161122225894,0.06757952272891998,0.06757952272891998,6076800,0.0,0.0
1986-05-12,0.06757955445204082,0.06970790942448671,0.06757955445204082,0.06811164319515228,10483200,0.0,0.0
1986-05-13,0.06811165988671727,0.06917583763372952,0.06811165988671727,0.06864374876022339,3830400,0.0,0.0
1986-05-14,0.06864373193826376,0.06864373193826376,0.06811164319515228,0.06811164319515228,9302400,0.0,0.0
1986-05-15,0.06811164319515228,0.06917582068137523,0.06811164319515228,0.06811164319515228,3801600,0.0,0.0
1986-05-16,0.06811165988671727,0.07024001538074176,0.06811165988671727,0.06864374876022339,11952000,0.0,0.0
1986-05-19,0.06864369971559789,0.06864369971559789,0.06704743423558103,0.06757952272891998,11001600,0.0,0.0
1986-05-20,0.0675795430702486,0.0675795430702486,0.06651536576325512,0.06704745441675186,61977600,0.0,0.0
1986-05-21,0.0670474654725646,0.06757955421380028,0.06598328799009323,0.06598328799009323,8092800,0.0,0.0
1986-05-22,0.06598328799009323,0.06651537673132892,0.06598328799009323,0.06598328799009323,4406400,0.0,0.0
1986-05-23,0.06598328799009323,0.0670474654725646,0.06598328799009323,0.06598328799009323,4089600,0.0,0.0
1986-05-27,0.0659832882227064,0.06811164319515228,0.0659832882227064,0.06811164319515228,13881600,0.0,0.0
1986-05-28,0.068111607296621,0.07023996114730835,0.068111607296621,0.07023996114730835,15523200,0.0,0.0
1986-05-29,0.07024001755952569,0.07290107402073331,0.06970792866951463,0.07183689624071121,45676800,0.0,0.0
1986-05-30,0.0723689575582148,0.07556148968192929,0.0723689575582148,0.07449731230735779,27072000,0.0,0.0
1986-06-02,0.07449729649863233,0.07449729649863233,0.07236894220113754,0.07236894220113754,19728000,0.0,0.0
1986-06-03,0.07236894220113754,0.07236894220113754,0.07130415304160083,0.07236894220113754,5011200,0.0,0.0
1986-06-04,0.07236898513072226,0.07290107402073331,0.0713041953395478,0.07183689624071121,4723200,0.0,0.0
1986-06-05,0.07183687036943853,0.07290104776620865,0.07130416966012151,0.07290104776620865,13708800,0.0,0.0
1986-06-06,0.07290104776620865,0.07290104776620865,0.07183687036943853,0.07290104776620865,3427200,0.0,0.0
1986-06-09,0.07290105212862212,0.07290105212862212,0.06970790773630142,0.06970790773630142,12672000,0.0,0.0
1986-06-10,0.06970790773630142,0.06970790773630142,0.06864373027585072,0.06970790773630142,3427200,0.0,0.0
1986-06-11,0.06970790773630142,0.06970790773630142,0.06864373027585072,0.06970790773630142,2304000,0.0,0.0
1986-06-12,0.06970789768423558,0.06970789768423558,0.06651536576325512,0.06704745441675186,13708800,0.0,0.0
1986-06-13,0.06704745441675186,0.0675795430702486,0.06651536576325512,0.06704745441675186,7891200,0.0,0.0
1986-06-16,0.06704745239025642,0.0675795410276709,0.06598327511542748,0.06651536375284195,9590400,0.0,0.0
1986-06-17,0.06704743423558103,0.06864369971559789,0.06704743423558103,0.06757952272891998,13075200,0.0,0.0
1986-06-18,0.0675795430702486,0.0675795430702486,0.06598327710975838,0.06704745441675186,4348800,0.0,0.0
1986-06-19,0.06704745239025642,0.0675795410276709,0.06598327511542748,0.06651536375284195,8467200,0.0,0.0
1986-06-20,0.06651536248752803,0.06704745111482063,0.06651536248752803,0.0667814090847969,3801600,0.0,0.0
1986-06-23,0.06678139227253355,0.06757952272891998,0.06545116875556417,0.06757952272891998,46195200,0.0,0.0
1986-06-24,0.0675795430702486,0.06811163172374535,0.06651536576325512,0.06704745441675186,14572800,0.0,0.0
1986-06-25,0.0670474654725646,0.06757955421380028,0.06598328799009323,0.06598328799009323,15235200,0.0,0.0
1986-06-26,0.06598331083872343,0.0665153997642103,0.06385495513677597,0.06385495513677597,19152000,0.0,0.0
1986-06-27,0.06385489327825505,0.06438698168828882,0.0627907164581875,0.06332280486822128,10396800,0.0,0.0
1986-06-30,0.06332284242376249,0.06704746350299894,0.06279075369815729,0.06545119732618332,62352000,0.0,0.0
1986-07-01,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,47577600,0.0,0.0
1986-07-02,0.06545119732618332,0.06545119732618332,0.06491910860057812,0.06545119732618332,52617600,0.0,0.0
1986-07-03,0.06598327511542748,0.06704745239025642,0.06598327511542748,0.06651536375284195,14140800,0.0,0.0
1986-07-07,0.0665153997642103,0.0665153997642103,0.06385495513677597,0.06385495513677597,14054400,0.0,0.0
1986-07-08,0.0638549459669872,0.0638549459669872,0.061725978559573576,0.062258679419755936,14256000,0.0,0.0
1986-07-09,0.062258663268156995,0.062258663268156995,0.0590655189909781,0.05959760770201683,46137600,0.0,0.0
1986-07-10,0.05959760168216725,0.06012969033946063,0.05534089242382017,0.058001335710287094,46886400,0.0,0.0
1986-07-11,0.05800134156890064,0.06066178512409429,0.05800134156890064,0.05959760770201683,17395200,0.0,0.0
1986-07-14,0.05800135930560141,0.06012971480060322,0.05800135930560141,0.058799490332603455,28598400,0.0,0.0
1986-07-15,0.0587994723518358,0.06066178512409429,0.05800134156890064,0.05959760770201683,13190400,0.0,0.0
1986-07-16,0.06012970402253115,0.06172597035765648,0.06012970402253115,0.06172597035765648,9360000,0.0,0.0
1986-07-17,0.06172594738457088,0.06279073655605316,0.06119385880422783,0.06279073655605316,6940800,0.0,0.0
1986-07-18,0.0627907164581875,0.06385489327825505,0.06119383921748588,0.06332280486822128,12326400,0.0,0.0
1986-07-21,0.06332280486822128,0.06438698168828882,0.06332280486822128,0.06332280486822128,3513600,0.0,0.0
1986-07-22,0.06332284242376249,0.06545119732618332,0.06332284242376249,0.06545119732618332,10512000,0.0,0.0
1986-07-23,0.06545122191323656,0.0665153997642103,0.06385495513677597,0.06385495513677597,20793600,0.0,0.0
1986-07-24,0.06491911050762186,0.0670474654725646,0.06491911050762186,0.06598328799009323,14140800,0.0,0.0
1986-07-25,0.06598327511542748,0.06704745239025642,0.06598327511542748,0.06651536375284195,20448000,0.0,0.0
1986-07-28,0.06651537279142894,0.06651537279142894,0.06491910666227341,0.06491910666227341,11808000,0.0,0.0
1986-07-29,0.06491907009832261,0.06545115850835638,0.06225862804815373,0.06332280486822128,14054400,0.0,0.0
1986-07-30,0.06332283518798694,0.06332283518798694,0.05906551385865773,0.06119386851787567,26409600,0.0,0.0
1986-07-31,0.06119388529106682,0.06172597410171639,0.06066179648041725,0.06066179648041725,15638400,0.0,0.0
1986-08-01,0.06066178709424647,0.06119387582256619,0.059597609637607026,0.06012969836592674,12902400,0.0,0.0
1986-08-04,0.06012969836592675,0.06012969836592675,0.058533432180967584,0.06012969836592674,12441600,0.0,0.0
1986-08-05,0.060129696413055565,0.06066178512409429,0.05959760770201683,0.05959760770201683,2822400,0.0,0.0
1986-08-06,0.05959760949040269,0.06012969821740817,0.058001343309386263,0.05906552076339722,18316800,0.0,0.0
1986-08-07,0.05906552256804012,0.05959761131130263,0.058001345081515096,0.0585334338247776,3657600,0.0,0.0
1986-08-08,0.05853343203639174,0.06012969821740817,0.05853343203639174,0.05906552076339722,4147200,0.0,0.0
1986-08-11,0.0601296911882667,0.061725957182680154,0.0601296911882667,0.06119386851787567,7948800,0.0,0.0
1986-08-12,0.06119385880422783,0.06279073655605316,0.06119385880422783,0.06279073655605316,9993600,0.0,0.0
1986-08-13,0.0627907164581875,0.06332280486822128,0.06225862804815373,0.06332280486822128,6883200,0.0,0.0
1986-08-14,0.06332284053311787,0.06545119537199191,0.06332284053311787,0.06491910666227341,20131200,0.0,0.0
1986-08-15,0.06491911278125044,0.06545120154112119,0.06438702402137969,0.06518515944480896,6105600,0.0,0.0
1986-08-18,0.06518512869352837,0.0654511706643345,0.0643869936466217,0.0643869936466217,12787200,0.0,0.0
1986-08-19,0.0643869936466217,0.06465304018467197,0.0633228166289089,0.0643869936466217,20390400,0.0,0.0
1986-08-20,0.06438704406226284,0.06438704406226284,0.06385495513677597,0.06385495513677597,20764800,0.0,0.0
1986-08-21,0.06385495513677597,0.06491913298774969,0.06385495513677597,0.06385495513677597,49536000,0.0,0.0
1986-08-22,0.06385491371673926,0.0643870022970823,0.06172594738457088,0.06279073655605316,5760000,0.0,0.0
1986-08-25,0.06279073655605316,0.06279073655605316,0.06172594738457088,0.06279073655605316,2419200,0.0,0.0
1986-08-26,0.06279076826883302,0.06279076826883302,0.06225867941975594,0.062258679419755936,10857600,0.0,0.0
1986-08-27,0.06225867941975594,0.06279076826883302,0.061725978559573576,0.062258679419755936,9532800,0.0,0.0
1986-08-28,0.06225867941975594,0.06279076826883302,0.06225867941975594,0.062258679419755936,3427200,0.0,0.0
1986-08-29,0.062258674923427036,0.0627907637340766,0.059597618859118115,0.06066179648041725,25430400,0.0,0.0
1986-09-02,0.06066178694441365,0.06066178694441365,0.058267385389266,0.05906552076339722,5212800,0.0,0.0
1986-09-03,0.058533441295170505,0.058533441295170505,0.055872997239315936,0.057469263672828674,18316800,0.0,0.0
1986-09-04,0.058533445465111064,0.06225867941975594,0.058533445465111064,0.062258679419755936,39427200,0.0,0.0
1986-09-05,0.06225866311368084,0.06491910666227341,0.06172596239301734,0.06491910666227341,26352000,0.0,0.0
1986-09-08,0.06491908215547809,0.0654511706643345,0.0643869936466217,0.0643869936466217,9619200,0.0,0.0
1986-09-09,0.0643870198749729,0.06704746350299894,0.0643870198749729,0.06545119732618332,37526400,0.0,0.0
1986-09-10,0.0654511706643345,0.0659832591731909,0.0643869936466217,0.0643869936466217,10886400,0.0,0.0
1986-09-11,0.064387026260556,0.0649191150389311,0.06172597035765648,0.06172597035765648,35654400,0.0,0.0
1986-09-12,0.06172596455088591,0.062258665290172016,0.06012969836592675,0.06012969836592674,24451200,0.0,0.0
1986-09-15,0.0601296911882667,0.061193868517875664,0.05906551385865773,0.06119386851787567,22492800,0.0,0.0
1986-09-16,0.061193868517875664,0.061725957182680154,0.0601296911882667,0.06119386851787567,5184000,0.0,0.0
1986-09-17,0.06119385880422783,0.06385491371673926,0.060661770223884776,0.06279073655605316,8035200,0.0,0.0
1986-09-18,0.0627907164581875,0.06438698168828882,0.0627907164581875,0.06332280486822128,5356800,0.0,0.0
1986-09-19,0.06332280486822128,0.06385489327825505,0.0627907164581875,0.06332280486822128,2505600,0.0,0.0
1986-09-22,0.06332282513639621,0.06332282513639621,0.06279073655605316,0.06279073655605316,4492800,0.0,0.0
1986-09-23,0.06279077728580224,0.06438704406226284,0.06279077728580224,0.06385495513677597,5961600,0.0,0.0
1986-09-24,0.06385492754895208,0.06385492754895208,0.06279075015774456,0.06305679678916931,4780800,0.0,0.0
1986-09-25,0.06305680659824144,0.06332284870380576,0.06172597035765648,0.06172597035765648,5155200,0.0,0.0
1986-09-26,0.06172597035765648,0.06225867114705555,0.06119388157928137,0.06172597035765648,2332800,0.0,0.0
1986-09-29,0.06172596455088591,0.06172596455088591,0.06012969836592675,0.06012969836592674,6192000,0.0,0.0
1986-09-30,0.06012969836592675,0.06119387582256619,0.06012969836592675,0.06012969836592674,5184000,0.0,0.0
1986-10-01,0.060129696413055565,0.06119387383513302,0.058533430279939375,0.05959760770201683,32428800,0.0,0.0
1986-10-02,0.05959760770201683,0.06066178512409429,0.0590655189909781,0.05959760770201683,22723200,0.0,0.0
1986-10-03,0.059597609637607026,0.06066178709424647,0.059597609637607026,0.06012969836592674,14716800,0.0,0.0
1986-10-06,0.06172596239301734,0.06598328408171043,0.06172596239301734,0.06491910666227341,85334400,0.0,0.0
1986-10-07,0.06491909460992623,0.06757953766460274,0.06491909460992623,0.066249318420887,59788800,0.0,0.0
1986-10-08,0.0662493348778852,0.06890977402619643,0.06545119947959492,0.06811164319515228,119606400,0.0,0.0
1986-10-09,0.068111607296621,0.07183683854598469,0.068111607296621,0.07023996114730835,92563200,0.0,0.0
1986-10-10,0.07023998701680616,0.07502939695546075,0.0691758096995243,0.07343313097953796,76752000,0.0,0.0
1986-10-13,0.07343310393400021,0.07343310393400021,0.07023996114730835,0.07023996114730835,27129600,0.0,0.0
1986-10-14,0.07077207616455178,0.07183686550007862,0.07077207616455178,0.07130416482686996,12873600,0.0,0.0
1986-10-15,0.07130416817272413,0.07502940099464353,0.07130416817272413,0.07449731230735779,63532800,0.0,0.0
1986-10-16,0.07449731230735779,0.07502940099464353,0.07396522362007205,0.07449731230735779,21859200,0.0,0.0
1986-10-17,0.07449732723787683,0.07715776664025675,0.07449732723787683,0.07662568241357803,124444800,0.0,0.0
1986-10-20,0.07662565181041282,0.07822191298741876,0.07502938606616212,0.07715773582458496,43545600,0.0,0.0
1986-10-21,0.0776898554622664,0.08035029470920563,0.0776898554622664,0.08035029470920563,112377600,0.0,0.0
1986-10-22,0.08035029470920563,0.08114843013708443,0.07981821051361483,0.08035029470920563,54576000,0.0,0.0
1986-10-23,0.08035029470920563,0.08088238803928904,0.07955216841581943,0.08035029470920563,70444800,0.0,0.0
1986-10-24,0.08035028069751973,0.08035028069751973,0.07768984191451457,0.07981819659471512,101376000,0.0,0.0
1986-10-27,0.08035030669908229,0.08247928321361542,0.08035030669908229,0.08247928321361542,125654400,0.0,0.0
1986-10-28,0.08247927429008957,0.08567180699809844,0.08247927429008957,0.08434157818555832,142646400,0.0,0.0
1986-10-29,0.08434155946325364,0.0846076106473989,0.08088237340337966,0.08194716274738312,53222400,0.0,0.0
1986-10-30,0.0819471860696464,0.08460763472682893,0.08141510181890604,0.08354345709085464,44380800,0.0,0.0
1986-10-31,0.08354346089808627,0.08460763858255714,0.08194718980413299,0.08247928321361542,63734400,0.0,0.0
1986-11-03,0.08301135532506496,0.08460762618511888,0.08301135532506496,0.08407553285360336,42192000,0.0,0.0
1986-11-04,0.08407552947844849,0.08726806193590166,0.08407552947844849,0.08726806193590164,54403200,0.0,0.0
1986-11-05,0.0872680579724807,0.09312165045685704,0.08673596468649158,0.09258955717086792,45100800,0.0,0.0
1986-11-06,0.09258956477669968,0.09684627487631546,0.09205748058149402,0.09471791982650757,72576000,0.0,0.0
1986-11-07,0.09471792081393084,0.09525001414917612,0.0925895657419351,0.09418583661317825,44323200,0.0,0.0
1986-11-10,0.09418584417260237,0.09418584417260237,0.08992851254140961,0.09046060591936111,28684800,0.0,0.0
1986-11-11,0.09099328517913818,0.0920574624949632,0.09099328517913818,0.09099328517913818,11894400,0.0,0.0
1986-11-12,0.09099328517913818,0.0931216398107882,0.08992848671793693,0.09099328517913818,34156800,0.0,0.0
1986-11-13,0.0909932956824887,0.09152537983457423,0.08939641294629229,0.08966245502233505,30211200,0.0,0.0
1986-11-14,0.08966247041968059,0.09046060591936111,0.08780015729859054,0.09046060591936111,18720000,0.0,0.0
1986-11-17,0.09046057994309487,0.0920574624949632,0.08939640262726985,0.09099328517913818,24307200,0.0,0.0
1986-11-18,0.09099332711714682,0.09152541145304681,0.0862039104104042,0.0862039104104042,59673600,0.0,0.0
1986-11-19,0.08620387030616183,0.08992848632816039,0.08620387030616183,0.0893964022397995,48729600,0.0,0.0
1986-11-20,0.08939640897851468,0.09631416946649551,0.08939640897851468,0.09631416946649551,98179200,0.0,0.0
1986-11-21,0.09684625246875209,0.10057148952225028,0.09684625246875209,0.0995066910982132,91065600,0.0,0.0
1986-11-24,0.09950669330729849,0.10802072373663751,0.09631416140037546,0.10748863965272903,173836800,0.0,0.0
1986-11-25,0.10748862888369738,0.1090848901099879,0.10695653571860735,0.10855280607938766,95788800,0.0,0.0
1986-11-26,0.1085528169550367,0.10908490103894518,0.10748863965272903,0.10748863965272903,38793600,0.0,0.0
1986-11-28,0.10748867597400175,0.1080207602377057,0.10482823638649436,0.10589240491390228,41328000,0.0,0.0
1986-12-01,0.10589236529961744,0.10642445849875938,0.10323192670737891,0.10376401990652084,40291200,0.0,0.0
1986-12-02,0.10429611057043074,0.10642446523268778,0.10429611057043074,0.10429611057043076,28771200,0.0,0.0
1986-12-03,0.10429607981888367,0.10536025683624115,0.1032319028015262,0.1034979447722435,35164800,0.0,0.0
1986-12-04,0.10349800217630281,0.10589239950976193,0.10269987582147867,0.10482823103666306,42508800,0.0,0.0
1986-12-05,0.10482820380324048,0.10536028790155927,0.10429611057043074,0.10429611057043076,107510400,0.0,0.0
1986-12-08,0.10429609900515344,0.10536027621827654,0.10163566053959067,0.10323192179203033,22665600,0.0,0.0
1986-12-09,0.10323196755738766,0.10376406096708474,0.10216778987248752,0.1026998832821846,16099200,0.0,0.0
1986-12-10,0.1026998188600916,0.10376399587744907,0.10163564184273412,0.1034979447722435,27590400,0.0,0.0
1986-12-11,0.10349797528846162,0.10482820380324048,0.10323193323930223,0.10429611057043076,11635200,0.0,0.0
1986-12-12,0.10429609132756572,0.10429609132756572,0.10057147592306137,0.10057147592306137,25286400,0.0,0.0
1986-12-15,0.10057147859209391,0.10110356260636279,0.09631414879469781,0.09791041910648346,50774400,0.0,0.0
1986-12-16,0.09844254431578396,0.1005715206780335,0.09844254431578396,0.09897463768720627,77299200,0.0,0.0
1986-12-17,0.09897464873843237,0.100571531907563,0.09897464873843237,0.10003882646560669,23356800,0.0,0.0
1986-12-18,0.10003880364938568,0.1011035931448315,0.09950671033990784,0.10083755105733871,12672000,0.0,0.0
1986-12-19,0.10110356736578414,0.10429609900515344,0.10110356736578414,0.10323192179203033,56592000,0.0,0.0
1986-12-22,0.10323193323930223,0.10536028790155927,0.10323193323930223,0.10429611057043076,18316800,0.0,0.0
1986-12-23,0.10429610715142701,0.10536028444766998,0.10429610715142701,0.10536028444766998,23788800,0.0,0.0
1986-12-24,0.10536028861726221,0.10536028861726221,0.10482820451532902,0.10509424656629562,7027200,0.0,0.0
1986-12-26,0.10509427315493777,0.10589239950976193,0.10482823103666306,0.10482823103666306,3715200,0.0,0.0
1986-12-29,0.10482818446220307,0.10589235246249921,0.10057147592306137,0.10057147592306137,41702400,0.0,0.0
1986-12-30,0.10057150956246944,0.10216777123132449,0.09950671092625696,0.10163568705320358,25401600,0.0,0.0
1986-12-31,0.10163570559728445,0.10429614524228781,0.10163570559728445,0.1026998832821846,23356800,0.0,0.0
1987-01-02,0.10269986454393773,0.10376404203467189,0.10110359374059034,0.10163568705320358,12643200,0.0,0.0
1987-01-05,0.10163566905728218,0.1085528169550367,0.10110357583888298,0.10748863965272903,48499200,0.0,0.0
1987-01-06,0.10748867212771424,0.10961702737535832,0.10695657874855648,0.10908493399620056,40032000,0.0,0.0
1987-01-07,0.1090849338444689,0.11493852734565735,0.1090849338444689,0.11493852734565735,60998400,0.0,0.0
1987-01-08,0.11547065040458536,0.11972798347059353,0.11547065040458536,0.11866318434476852,61488000,0.0,0.0
1987-01-09,0.11866312895900046,0.12398463752126665,0.11813104478456737,0.12345254421234131,63705600,0.0,0.0
1987-01-12,0.12345251002120043,0.1324986327025804,0.1223883328325742,0.13143445551395416,128793600,0.0,0.0
1987-01-13,0.13037029970736136,0.13037029970736136,0.12558088499497433,0.12770923972129822,76320000,0.0,0.0
1987-01-14,0.12770923972129822,0.12824132383563358,0.12504879174614775,0.12770923972129822,69465600,0.0,0.0
1987-01-15,0.1277092674912711,0.13781956208342797,0.1277092674912711,0.13462702929973602,117014400,0.0,0.0
1987-01-16,0.1346269779453431,0.1346269779453431,0.12877339596433152,0.13143445551395416,65433600,0.0,0.0
1987-01-19,0.13143449226954745,0.13622328639030457,0.12877343197576055,0.13622328639030457,88243200,0.0,0.0
1987-01-20,0.13622323526759564,0.14154473271260887,0.13569114215692527,0.13835158944129944,95760000,0.0,0.0
1987-01-21,0.13835167236683268,0.14792988390026326,0.13569122348783272,0.1442052572965622,108489600,0.0,0.0
1987-01-22,0.14420521413750154,0.15910492184623692,0.13994851364717584,0.15857283771038055,116035200,0.0,0.0
1987-01-23,0.15857291103321813,0.16495797842284787,0.14367319643497467,0.14367319643497467,317894400,0.0,0.0
1987-01-26,0.1447373136379478,0.1479298459939807,0.13994851967114444,0.14633357524871826,116553600,0.0,0.0
1987-01-27,0.14633356167568815,0.15431549926913113,0.14633356167568815,0.15218715369701385,114105600,0.0,0.0
1987-01-28,0.15218719567374608,0.15484764435806517,0.14792987307535468,0.15271928906440735,76723200,0.0,0.0
1987-01-29,0.1527192611062398,0.15431551358251827,0.14314105202717733,0.14633357524871826,79228800,0.0,0.0
1987-01-30,0.14633359539832294,0.1559118057962702,0.14420524020123424,0.15564577281475067,104169600,0.0,0.0
1987-02-02,0.15564571903673213,0.15857281158155115,0.1553796678781509,0.15537966787815094,46915200,0.0,0.0
1987-02-03,0.1553797286142328,0.15697599965172299,0.15005884038008827,0.15271928906440735,59328000,0.0,0.0
1987-02-04,0.15271928060047735,0.1537834490538348,0.15112300965145486,0.15325136482715607,31737600,0.0,0.0
1987-02-05,0.15325133105031807,0.15431549926913113,0.1505908922343031,0.15218715369701385,42652800,0.0,0.0
1987-02-06,0.152187146237778,0.15298528149725948,0.14580147042003053,0.14659960567951202,45619200,0.0,0.0
1987-02-09,0.14633360136515763,0.14633360136515763,0.14447129734263844,0.14526942372322083,136080000,0.0,0.0
1987-02-10,0.1452694210088577,0.14580151438713074,0.1420768972771933,0.14580151438713074,44668800,0.0,0.0
1987-02-11,0.14633360203786447,0.15271928906440735,0.14633360203786447,0.15271928906440735,60307200,0.0,0.0
1987-02-12,0.15271927529989113,0.1641597891323793,0.15271927529989113,0.16336165368556976,185731200,0.0,0.0
1987-02-13,0.16336161907916327,0.16548997373012436,0.1580407415862515,0.16176536679267883,81763200,0.0,0.0
1987-02-17,0.16176535023610353,0.16336160235921263,0.15804072541088904,0.16282951831817627,70732800,0.0,0.0
1987-02-18,0.1628295841531109,0.16549002370293636,0.15218719567374608,0.15271928906440735,128592000,0.0,0.0
1987-02-19,0.1521871678129883,0.1521871678129883,0.1447373136379478,0.14633357524871826,317750400,0.0,0.0
1987-02-20,0.1463335948842734,0.1463335948842734,0.1426089778696988,0.1447373330593109,87897600,0.0,0.0
1987-02-23,0.14473729609802094,0.1559117654336806,0.14154476412887365,0.1537834107875824,125913600,0.0,0.0
1987-02-24,0.1537834080862379,0.16176536358152177,0.1537834080862379,0.16123326122760773,120816000,0.0,0.0
1987-02-25,0.16123327665864556,0.1641597668093304,0.15750804829323883,0.15857283771038055,65001600,0.0,0.0
1987-02-26,0.15857285410682145,0.16921525041471802,0.1553797095470998,0.1644258350133896,145209600,0.0,0.0
1987-02-27,0.1644258403709777,0.16549000878739994,0.16070121437552848,0.16336165368556976,37555200,0.0,0.0
1987-03-02,0.16336163147105423,0.16336163147105423,0.15750804829323883,0.15857283771038055,79516800,0.0,0.0
1987-03-03,0.15857283771038055,0.16016910838693285,0.1564438617525429,0.15857283771038055,81100800,0.0,0.0
1987-03-04,0.15857287091674743,0.1702794368473765,0.15804078666946858,0.16974735260009766,98179200,0.0,0.0
1987-03-05,0.16974731128173762,0.18145387436286065,0.16974731128173762,0.17772924900054932,128188800,0.0,0.0
1987-03-06,0.17772928727246481,0.178793474006135,0.17293987149787365,0.17719720304012299,63561600,0.0,0.0
1987-03-09,0.17719716238265193,0.1777292464929083,0.17293983181723707,0.17400401830673218,38275200,0.0,0.0
1987-03-10,0.1740040220906299,0.1814538757485702,0.17347191969982007,0.17932552099227905,74102400,0.0,0.0
1987-03-11,0.18198595941066742,0.18305012765163334,0.17985760465975287,0.18198595941066742,43862400,0.0,0.0
1987-03-12,0.18198600459662814,0.1841143598759997,0.17772929403788507,0.18278414011001587,71337600,0.0,0.0
